##NAMES=Cymrite
##RRUFFID=R080032
##IDEAL CHEMISTRY=Ba(Si,Al)_4_(O,OH)_8_·H_2_O
##LOCALITY=Langban, Filipstad, Varmland, Sweden
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Vitreous, massive opaque grey associated with calcite and phlogopite
##STATUS=The identification of this mineral is not yet confirmed
##URL=https://www.rruff.net/odr/rruff_sample/R080032
##DIFFRACTION SAMPLE DESCRIPTION=Powder, using Mo radiation
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=780

1691.619, 135.9534
1693.548, 136.3517
1695.476, 136.5167
1697.405, 136.4900
1699.333, 136.2897
1701.262, 135.7048
1703.190, 135.4957
1705.119, 135.9760
1707.047, 136.0867
1708.975, 135.7883
1710.904, 136.0553
1712.832, 136.3833
1714.761, 136.2489
1716.689, 135.8951
1718.618, 135.2336
1720.546, 135.6750
1722.475, 136.9889
1724.403, 136.8136
1726.332, 136.0083
1728.260, 136.2447
1730.189, 136.6617
1732.117, 136.4899
1734.046, 136.0710
1735.974, 135.4907
1737.902, 135.3859
1739.831, 135.4175
1741.759, 135.1680
1743.688, 134.6854
1745.616, 134.2996
1747.545, 134.1572
1749.473, 134.0870
1751.402, 133.3166
1753.330, 132.2722
1755.259, 131.8779
1757.187, 131.3012
1759.116, 130.2743
1761.044, 129.6755
1762.973, 129.8056
1764.901, 129.4718
1766.829, 128.5521
1768.758, 128.0576
1770.686, 127.5854
1772.615, 126.3977
1774.543, 125.3770
1776.472, 125.1594
1778.400, 124.8564
1780.329, 124.1839
1782.257, 123.4042
1784.186, 122.4893
1786.114, 121.6354
1788.043, 121.4892
1789.971, 121.6116
1791.900, 120.8587
1793.828, 119.7675
1795.756, 118.8708
1797.685, 118.0532
1799.613, 117.4637
1801.542, 116.7903
1803.470, 115.9331
1805.399, 115.4912
1807.327, 115.2006
1809.256, 114.4376
1811.184, 114.0067
1813.113, 113.9231
1815.041, 113.0461
1816.970, 111.6673
1818.898, 110.7459
1820.827, 110.1996
1822.755, 110.0200
1824.683, 109.9183
1826.612, 109.1560
1828.540, 108.5235
1830.469, 108.3174
1832.397, 107.7356
1834.326, 106.9052
1836.254, 106.3258
1838.183, 105.8033
1840.111, 105.2172
1842.040, 104.9235
1843.968, 104.8947
1845.897, 103.9529
1847.825, 102.7783
1849.754, 102.5520
1851.682, 102.3803
1853.610, 101.8914
1855.539, 101.6898
1857.467, 101.5503
1859.396, 100.5991
1861.324, 99.53909
1863.253, 99.38960
1865.181, 99.23781
1867.110, 98.58041
1869.038, 97.94205
1870.967, 97.50308
1872.895, 97.41356
1874.824, 97.20827
1876.752, 96.25492
1878.681, 95.60596
1880.609, 95.81931
1882.537, 95.46228
1884.466, 94.62984
1886.394, 94.35670
1888.323, 94.12315
1890.251, 93.67202
1892.180, 93.23858
1894.108, 92.68829
1896.037, 92.77134
1897.965, 92.98744
1899.894, 92.50935
1901.822, 91.91468
1903.751, 91.38528
1905.679, 90.90664
1907.608, 90.34952
1909.536, 90.30007
1911.464, 90.40732
1913.393, 89.92101
1915.321, 89.47115
1917.250, 89.23969
1919.178, 88.76990
1921.107, 88.28371
1923.035, 88.17135
1924.964, 88.02910
1926.892, 87.80473
1928.821, 87.50070
1930.749, 87.09383
1932.678, 86.73094
1934.606, 86.27798
1936.535, 85.84895
1938.463, 85.78512
1940.391, 85.97025
1942.320, 85.72572
1944.248, 85.35746
1946.177, 85.42299
1948.105, 84.92812
1950.034, 83.90394
1951.962, 83.33911
1953.891, 83.07862
1955.819, 82.75346
1957.748, 82.51256
1959.676, 82.53567
1961.605, 82.54947
1963.533, 82.46635
1965.462, 81.90331
1967.390, 81.30602
1969.318, 81.33869
1971.247, 81.25084
1973.175, 80.81863
1975.104, 80.29063
1977.032, 80.13561
1978.961, 80.16837
1980.889, 80.02646
1982.818, 79.84520
1984.746, 79.29154
1986.675, 78.87148
1988.603, 79.26151
1990.532, 79.16933
1992.460, 78.37617
1994.389, 77.79433
1996.317, 77.51330
1998.245, 77.88805
2000.174, 77.91096
2002.102, 77.34168
2004.031, 77.08446
2005.959, 77.05256
2007.888, 77.14201
2009.816, 77.11233
2011.745, 76.82298
2013.673, 76.25322
2015.602, 75.72567
2017.530, 75.51032
2019.459, 75.36795
2021.387, 75.25632
2023.316, 74.97897
2025.244, 74.60208
2027.172, 74.44733
2029.101, 74.39463
2031.029, 74.32117
2032.958, 74.41554
2034.886, 74.46572
2036.815, 73.97302
2038.743, 73.53297
2040.672, 73.21370
2042.600, 73.31853
2044.529, 73.61055
2046.457, 73.13284
2048.386, 72.66325
2050.314, 72.55193
2052.243, 72.36994
2054.171, 72.05024
2056.100, 72.15365
2058.028, 72.11604
2059.957, 71.32988
2061.885, 71.10660
2063.813, 71.34813
2065.742, 71.46529
2067.670, 71.51154
2069.599, 71.36840
2071.527, 70.81170
2073.456, 70.12885
2075.384, 69.89469
2077.313, 69.86580
2079.241, 69.96724
2081.170, 70.19526
2083.098, 70.19814
2085.027, 69.74889
2086.955, 69.52304
2088.884, 69.44235
2090.812, 68.77629
2092.740, 67.84657
2094.669, 67.68583
2096.597, 67.96040
2098.526, 68.38816
2100.454, 68.18108
2102.383, 67.46850
2104.311, 66.89641
2106.240, 66.81380
2108.168, 67.19122
2110.097, 66.77695
2112.025, 66.07269
2113.954, 66.10713
2115.882, 66.22257
2117.811, 66.27885
2119.739, 66.09488
2121.667, 65.87291
2123.596, 66.01160
2125.524, 65.92796
2127.453, 65.69814
2129.381, 65.34011
2131.310, 65.03827
2133.238, 64.82542
2135.167, 64.72825
2137.095, 64.72662
2139.024, 64.45911
2140.952, 64.18476
2142.881, 64.04414
2144.809, 63.85669
2146.738, 63.61069
2148.666, 63.11679
2150.594, 63.06282
2152.523, 63.67395
2154.451, 63.46609
2156.380, 62.81170
2158.308, 62.64891
2160.237, 62.72865
2162.165, 62.68404
2164.094, 62.21311
2166.022, 61.69844
2167.951, 61.65743
2169.879, 61.74044
2171.808, 61.53459
2173.736, 61.27045
2175.665, 61.11645
2177.593, 61.01262
2179.521, 60.97013
2181.450, 60.99003
2183.378, 60.81188
2185.307, 60.64793
2187.235, 60.65905
2189.164, 60.24494
2191.092, 59.83907
2193.021, 59.97943
2194.949, 59.98910
2196.878, 59.52626
2198.806, 59.09859
2200.735, 58.88416
2202.663, 58.76466
2204.592, 58.75374
2206.520, 58.76526
2208.448, 58.84981
2210.377, 58.68138
2212.305, 58.15123
2214.234, 57.93085
2216.162, 57.83362
2218.091, 57.71480
2220.019, 57.56652
2221.948, 57.36276
2223.876, 57.27825
2225.805, 57.12165
2227.733, 56.96024
2229.662, 56.77875
2231.590, 56.65069
2233.519, 56.52579
2235.447, 56.49527
2237.375, 56.54860
2239.304, 56.21783
2241.232, 55.97599
2243.161, 55.96021
2245.089, 55.96529
2247.018, 55.87439
2248.946, 55.76538
2250.875, 55.48246
2252.803, 54.78711
2254.732, 54.67120
2256.660, 54.78022
2258.589, 54.72752
2260.517, 54.63337
2262.446, 54.36992
2264.374, 53.82924
2266.302, 53.58854
2268.231, 53.71154
2270.159, 53.70897
2272.088, 53.67732
2274.016, 53.54828
2275.945, 53.22644
2277.873, 52.94295
2279.802, 52.92327
2281.730, 52.89972
2283.659, 52.72637
2285.587, 52.66932
2287.516, 52.62282
2289.444, 52.26878
2291.373, 52.08837
2293.301, 51.93855
2295.229, 51.98697
2297.158, 51.90310
2299.086, 51.22984
2301.015, 51.37731
2302.943, 51.80966
2304.872, 51.18594
2306.800, 50.93754
2308.729, 50.91548
2310.657, 50.67848
2312.586, 50.39186
2314.514, 49.93263
2316.443, 49.99236
2318.371, 50.23910
2320.300, 50.28037
2322.228, 49.97138
2324.156, 49.41063
2326.085, 49.08572
2328.013, 48.89743
2329.942, 48.75301
2331.870, 49.01962
2333.799, 49.12032
2335.727, 48.63220
2337.656, 48.29021
2339.584, 48.05029
2341.513, 47.80381
2343.441, 47.87105
2345.370, 48.23853
2347.298, 48.09151
2349.227, 48.01716
2351.155, 48.03844
2353.083, 47.71782
2355.012, 47.45602
2356.940, 47.31222
2358.869, 47.23200
2360.797, 47.11378
2362.726, 46.75784
2364.654, 46.53542
2366.583, 46.39743
2368.511, 46.13955
2370.440, 45.94783
2372.368, 45.65621
2374.297, 45.66200
2376.225, 45.82792
2378.154, 45.87167
2380.082, 45.79917
2382.010, 45.56133
2383.939, 45.36865
2385.867, 45.37543
2387.796, 45.63025
2389.724, 45.72532
2391.653, 45.38476
2393.581, 45.00802
2395.510, 44.35295
2397.438, 43.80206
2399.367, 44.44822
2401.295, 44.49979
2403.224, 44.22778
2405.152, 43.97947
2407.081, 43.65833
2409.009, 43.32373
2410.938, 43.50428
2412.866, 43.53176
2414.794, 43.06689
2416.723, 43.04570
2418.651, 42.89635
2420.580, 42.69727
2422.508, 42.98492
2424.437, 42.88594
2426.365, 41.85901
2428.294, 41.57414
2430.222, 41.83163
2432.151, 42.02677
2434.079, 41.87421
2436.008, 41.39552
2437.936, 41.57404
2439.865, 41.35392
2441.793, 40.55217
2443.721, 40.49841
2445.650, 40.55595
2447.578, 40.54688
2449.507, 40.53106
2451.435, 40.49318
2453.364, 40.43406
2455.292, 40.16286
2457.221, 39.92840
2459.149, 39.65227
2461.078, 39.71856
2463.006, 39.99535
2464.935, 39.52058
2466.863, 39.02362
2468.792, 38.60141
2470.720, 38.56319
2472.648, 38.64002
2474.577, 38.72972
2476.505, 38.57456
2478.434, 38.32071
2480.362, 38.38404
2482.291, 38.29211
2484.219, 38.08077
2486.148, 38.08084
2488.076, 37.95933
2490.005, 37.79883
2491.933, 37.33804
2493.862, 36.97369
2495.790, 36.89463
2497.719, 37.25758
2499.647, 37.10643
2501.575, 36.59814
2503.504, 36.48976
2505.432, 36.53807
2507.361, 36.66605
2509.289, 36.47168
2511.218, 36.31608
2513.146, 36.44072
2515.075, 36.01809
2517.003, 35.64479
2518.932, 35.82589
2520.860, 35.86475
2522.789, 35.62952
2524.717, 34.98867
2526.646, 35.13546
2528.574, 35.39954
2530.502, 35.18617
2532.431, 35.04795
2534.359, 34.83698
2536.288, 34.70705
