##NAMES=Fluorsigaiite
##RRUFFID=R250047
##IDEAL CHEMISTRY=Ca_2_Sr_3_(PO_4_)_3_F
##LOCALITY=Saima alkaline complex, Liaoning Province, China
##OWNER=Geological Museum of China
##SOURCE=Bin Wu
##DESCRIPTION=Individual prismatic, columnar and platy translucent to transparent, colourless crystals associated with microcline, nepheline, aegirine, natrolite, eudialyte, fluorapatite, stronadelphite and calcite. Type sample described in Wu et al (2022)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R250047
##MEASURED CHEMISTRY=(Sr_2.82_Ca_1.79_Na_0.16_La_0.15_Ce_0.09_Pr_0.01_Nd_0.01_Gd_0.01_)P_2.97_O_12_[F_0.66_(OH)_0.34_] ; Calculated on the basis of 13 total anions per formula unit and F+(OH) = 1
##DIFFRACTION SAMPLE DESCRIPTION=Powder, profile is calculated
##CELL PARAMETERS=a: 9.6005 b: 9.6005 c: 7.1119 alpha: 90 beta: 90 gamma: 120 volume: 567.67 crystal system: hexagonal
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

X,Y
1902.66,2008.09
1903.98,2027.37
1905.3,2056.12
1906.62,1988.31
1907.94,2043.58
1909.26,2051.51
1910.58,2067.03
1911.9,2078.76
1913.22,2187.15
1914.54,2077.59
1915.86,2127.24
1917.18,2076.41
1918.5,2152.64
1919.82,2143.53
1921.13,2130.62
1922.45,2223.97
1923.77,2207.28
1925.09,2274.1
1926.4,2175.77
1927.72,2223.62
1929.04,2298.08
1930.35,2264.29
1931.67,2262.78
1932.99,2316.38
1934.3,2352.89
1935.62,2311.48
1936.93,2361.32
1938.25,2316.09
1939.56,2419.2
1940.88,2412.01
1942.19,2359.15
1943.5,2450.9
1944.82,2398.04
1946.13,2409.88
1947.44,2450.28
1948.76,2450.7
1950.07,2567.3
1951.38,2560.13
1952.7,2488.18
1954.01,2543.87
1955.32,2624.36
1956.63,2575.25
1957.94,2575.7
1959.25,2644.79
1960.57,2650.98
1961.88,2727.74
1963.19,2693.87
1964.5,2772.57
1965.81,2773.05
1967.12,2765.9
1968.43,2812.2
1969.74,2820.32
1971.05,2870.47
1972.35,2828.94
1973.66,2860
1974.97,2873.88
1976.28,2952.73
1977.59,2836.64
1978.9,2946.11
1980.2,3053.7
1981.51,3052.32
1982.82,3070.06
1984.13,3078.25
1985.43,3185.94
1986.74,3111.85
1988.05,3154.5
1989.35,3158.88
1990.66,3218.78
1991.96,3177.21
1993.27,3308.01
1994.57,3266.44
1995.88,3288.08
1997.18,3229.24
1998.49,3400.39
1999.79,3385.65
2001.1,3355.55
2002.4,3448.19
2003.7,3383.57
2005.01,3315.09
2006.31,3423.12
2007.61,3462.09
2008.92,3445.42
2010.22,3415.3
2011.52,3529.18
2012.82,3579.72
2014.12,3538.08
2015.43,3515.64
2016.73,3552.76
2018.03,3553.37
2019.33,3650.09
2020.63,3737.24
2021.93,3799.41
2023.23,3701.99
2024.53,3781.49
2025.83,3753.29
2027.13,3817.44
2028.43,3723.8
2029.73,3709.05
2031.03,3821.34
2032.32,3925.98
2033.62,3863.11
2034.92,3950.45
2036.22,3906.83
2037.52,3886.31
2038.81,3804.11
2040.11,4022.57
2041.41,3919.17
2042.71,4041.32
2044,3926.31
2045.3,4036.93
2046.59,4081.99
2047.89,4169.53
2049.19,4156.74
2050.48,4103.41
2051.78,4210.3
2053.07,4211.02
2054.37,4107.47
2055.66,4206.69
2056.96,4284.68
2058.25,4183.02
2059.54,4228.19
2060.84,4298.5
2062.13,4279.91
2063.42,4214.92
2064.72,4310.4
2066.01,4220.24
2067.3,4364.12
2068.6,4256.52
2069.89,4212.75
2071.18,4285.09
2072.47,4138.71
2073.76,4193.64
2075.05,4186.61
2076.34,4346.15
2077.64,4164.81
2078.93,4260.47
2080.22,4239.89
2081.51,4056.5
2082.8,4189.01
2084.09,4193.61
2085.38,4145.86
2086.67,4006.93
2087.95,4036.72
2089.24,4033.54
2090.53,3999.3
2091.82,3939.83
2093.11,3921.1
2094.4,3989.73
2095.68,3920.51
2096.97,3876.52
2098.26,3939.34
2099.55,3844.82
2100.83,3752.22
2102.12,3785.9
2103.4,3897.35
2104.69,3812.48
2105.98,3723.69
2107.26,3794.35
2108.55,3723.03
2109.83,3702.27
2111.12,3751.56
2112.4,3639.32
2113.69,3632.17
2114.97,3603.59
2116.26,3561.37
2117.54,3587.3
2118.82,3513.9
2120.11,3578.8
2121.39,3505.37
2122.67,3570.29
2123.96,3477.34
2125.24,3485.74
2126.52,3566.28
2127.8,3451.83
2129.09,3425.12
2130.37,3466.68
2131.65,3441.91
2132.93,3430.79
2134.21,3398.2
2135.49,3418.31
2136.77,3321.27
2138.05,3462.45
2139.33,3326.32
2140.61,3399.17
2141.89,3376.31
2143.17,3396.43
2144.45,3408.75
2145.73,3151.29
2147.01,3319.98
2148.29,3299.04
2149.57,3238.97
2150.84,3266.92
2152.12,3265.52
2153.4,3238.69
2154.68,3147.25
2155.96,3124.3
2157.23,3256.02
2158.51,3186.08
2159.79,3302.19
2161.06,3218.52
2162.34,3144.62
2163.61,3382.27
2164.89,3157.46
2166.17,3177.61
2167.44,3125.22
2168.72,3192.43
2169.99,3187.09
2171.27,3062.1
2172.54,3223.5
2173.81,3106.32
2175.09,3059.75
2176.36,3219.27
2177.64,3094.18
2178.91,3151.65
2180.18,3099.17
2181.46,3146.84
2182.73,3039.33
2184,3035.92
2185.27,3124.88
2186.54,3086.1
2187.82,3068.94
2189.09,3026.2
2190.36,3005.09
2191.63,3064.62
2192.9,3139.9
2194.17,3146.34
2195.44,3030.77
2196.71,3041.13
2197.98,3057.4
2199.25,3042.17
2200.52,3019.06
2201.79,3066.86
2203.06,3002.37
2204.33,2985.15
2205.6,3030.99
2206.87,2994.06
2208.14,2901.92
2209.4,2892.55
2210.67,2922.63
2211.94,2982.31
2213.21,2998.6
2214.47,2949.79
2215.74,2940.42
2217.01,3025.8
2218.28,2929.59
2219.54,2991.3
2220.81,2863.45
2222.07,2927.14
2223.34,2848.63
2224.6,2908.39
2225.87,2873.32
2227.14,2873.81
2228.4,2886.16
2229.66,2864.91
2230.93,2792.23
2232.19,2897.53
2233.46,2870.33
2234.72,2831.26
2235.98,2847.57
2237.25,2808.48
2238.51,2822.81
2239.77,2738.16
2241.04,2833.68
2242.3,2782.67
2243.56,2804.94
2244.82,2852.97
2246.09,2694.93
2247.35,2768.72
2248.61,2713.69
2249.87,2714.16
2251.13,2786.01
2252.39,2814.25
2253.65,2761.17
2254.91,2688.24
2256.17,2718.46
2257.43,2685.19
2258.69,2685.65
2259.95,2733.75
2261.21,2704.44
2262.47,2716.82
2263.73,2747.07
2264.99,2709.8
2266.25,2654.63
2267.5,2615.33
2268.76,2635.66
2270.02,2719.6
2271.28,2586.85
2272.53,2662.86
2273.79,2657.35
2275.05,2679.69
2276.31,2564.74
2277.56,2672.64
2278.82,2649.21
2280.07,2661.61
2281.33,2628.22
2282.59,2656.55
2283.84,2676.92
2285.1,2681.36
2286.35,2630.01
2287.61,2540.79
2288.86,2525.28
2290.11,2575.54
2291.37,2579.97
2292.62,2576.42
2293.88,2644.67
2295.13,2573.31
2296.38,2593.7
2297.64,2532.29
2298.89,2482.82
2300.14,2569.08
2301.39,2607.45
2302.65,2538.01
2303.9,2528.46
2305.15,2540.87
2306.4,2607.24
2307.65,2479.79
2308.9,2538.18
2310.15,2516.62
2311.41,2603.02
2312.66,2579.47
2313.91,2455.91
2315.16,2528.34
2316.41,2462.75
2317.66,2545.21
2318.9,2457.59
2320.15,2526.06
2321.4,2424.39
2322.65,2460.84
2323.9,2521.34
2325.15,2495.73
2326.4,2562.27
2327.64,2478.55
2328.89,2482.98
2330.14,2561.58
2331.39,2473.81
2332.63,2470.22
2333.88,2412.48
2335.13,2428.94
2336.37,2429.35
2337.62,2445.82
2338.87,2460.28
2340.11,2438.62
2341.36,2356.73
2342.6,2431.42
2343.85,2309.34
2345.09,2402.12
2346.34,2364.36
2347.58,2384.86
2348.83,2351.1
2350.07,2391.7
2351.31,2347.88
2352.56,2408.6
2353.8,2302.43
2355.05,2373.22
2356.29,2345.46
2357.53,2337.81
2358.77,2368.39
2360.02,2260.11
2361.26,2274.59
2362.5,2329.33
2363.74,2289.46
2364.98,2360.34
2366.22,2207.65
2367.47,2355.09
2368.71,2301.09
2369.95,2301.48
2371.19,2257.53
2372.43,2320.41
2373.67,2167.56
2374.91,2299.01
2376.15,2313.52
2377.39,2287.69
2378.63,2199.3
2379.87,2264.25
2381.1,2276.75
2382.34,2250.89
2383.58,2303.77
2384.82,2275.89
2386.06,2268.2
2387.3,2203.94
2388.53,2301.29
2389.77,2309.77
2391.01,2225.27
2392.24,2272.15
2393.48,2258.38
2394.72,2353.8
2395.95,2291.51
2397.19,2253.46
2398.43,2241.7
2399.66,2223.87
2400.9,2307.23
2402.13,2261.06
2403.37,2273.6
2404.6,2253.73
2405.84,2288.54
2407.07,2297.03
2408.31,2246.78
2409.54,2362.66
2410.77,2213.09
2412.01,2314.81
2413.24,2309.12
2414.47,2260.85
2415.71,2281.51
2416.94,2263.64
2418.17,2231.57
2419.4,2227.89
2420.64,2331.77
2421.87,2271.27
2423.1,2220.9
2424.33,2328.89
2425.56,2241.96
2426.79,2282.97
2428.02,2303.67
2429.25,2324.38
2430.49,2239.42
2431.72,2193.05
2432.95,2286.93
2434.18,2218.19
2435.4,2265.34
2436.63,2279.96
2437.86,2235.59
2439.09,2309.22
2440.32,2311.64
2441.55,2291.68
2442.78,2228.97
2444.01,2261.92
2445.23,2317.28
2446.46,2321.75
2447.69,2297.7
2448.92,2401.99
2450.14,2308.66
2451.37,2408.92
2452.6,2315.56
2453.82,2309.84
2455.05,2324.5
2456.28,2394.23
2457.5,2343.65
2458.73,2366.48
2459.95,2356.68
2461.18,2416.26
2462.4,2377.89
2463.63,2317.05
2464.85,2358.28
2466.08,2321.92
2467.3,2436.69
2468.53,2334.96
2469.75,2413
2470.97,2472.67
2472.2,2370.89
2473.42,2448.97
2474.64,2357.38
2475.87,2314.84
2477.09,2431.81
2478.31,2385.17
2479.53,2487.87
2480.75,2433.04
2481.98,2460.06
2483.2,2489.13
2484.42,2559.16
2485.64,2528.88
2486.86,2451.48
2488.08,2531.78
2489.3,2501.48
2490.52,2508.05
2491.74,2483.88
2492.96,2451.5
2494.18,2499.07
2495.4,2454.38
2496.62,2454.8
2497.84,2412.14
2499.06,2445.37
2500.28,2445.78
2501.5,2472.87
2502.71,2389.14
2503.93,2397.75
2505.15,2416.64
2506.37,2425.26
2507.58,2322.97
2508.8,2267.9
2510.02,2276.5
2511.24,2258.39
2512.45,2322.49
2513.67,2273.54
2514.88,2382.89
2516.1,2391.52
2517.32,2352.85
2518.53,2351.19
2519.75,2304.27
2520.96,2378.73
2522.18,2333.86
2523.39,2381.59
2524.61,2322.29
2525.82,2433.88
2527.03,2370.44
2528.25,2366.72
2529.46,2373.3
2530.68,2307.77
2531.89,2450.35
2533.1,2522.91
2534.32,2422.32
2535.53,2426.85
2536.74,2449.94
2537.95,2382.29
2539.16,2452.83
2540.38,2455.31
2541.59,2449.53
2542.8,2511.87
2544.01,2446.23
2545.22,2502.39
2546.43,2434.66
2547.64,2408.22
2548.85,2375.58
2550.06,2493.74
2551.27,2419.77
2552.48,2482.18
2553.69,2548.75
2554.9,2452.01
2556.11,2421.4
2557.32,2481.79
2558.53,2442.9
2559.74,2435.04
2560.95,2406.48
2562.16,2493.81
2563.36,2442.48
2564.57,2473.95
2565.78,2472.29
2566.99,2449.93
2568.19,2406.84
2569.4,2349.24
2570.61,2376.57
2571.81,2424.64
2573.02,2358.72
2574.23,2402.65
2575.43,2469.4
2576.64,2473.96
2577.84,2457.79
2579.05,2505.91
2580.25,2415.04
2581.46,2438.28
2582.66,2417.93
2583.87,2335.31
2585.07,2420.82
2586.28,2406.69
2587.48,2473.56
2588.68,2382.57
2589.89,2362.2
2591.09,2314.8
2592.29,2371.31
2593.5,2425.75
2594.7,2384.58
2595.9,2339.23
2597.1,2478.96
2598.31,2433.62
2599.51,2388.26
2600.71,2444.84
2601.91,2461.9
2603.11,2406.12
2604.31,2433.58
2605.52,2425.66
2606.72,2440.65
2607.92,2461.89
2609.12,2403.97
2610.32,2446.05
2611.52,2546.48
2612.72,2428.11
2613.92,2336.8
2615.12,2506.07
2616.31,2523.17
2617.51,2450.6
2618.71,2480.21
2619.91,2530.7
2621.11,2476.87
2622.31,2521.11
2623.5,2531.97
2624.7,2517.78
2625.9,2461.83
2627.1,2364.09
2628.29,2452.21
2629.49,2400.39
2630.69,2473.93
2631.88,2509.87
2633.08,2464.31
2634.28,2496.08
2635.47,2473.5
2636.67,2484.37
2637.86,2422.04
2639.06,2464.28
2640.25,2504.45
2641.45,2416.98
2642.64,2473.89
2643.84,2476.4
2645.03,2437.04
2646.23,2383
2647.42,2477.65
2648.61,2306.3
2649.81,2361.15
2651,2351.07
2652.19,2370.33
2653.39,2307.84
2654.58,2316.61
2655.77,2348.45
2656.96,2294.32
2658.16,2292.61
2659.35,2320.26
2660.54,2295.47
2661.73,2281.17
2662.92,2191.3
2664.11,2271.44
2665.3,2273.92
2666.5,2270.1
2667.69,2213.77
2668.88,2182.63
2670.07,2214.51
2671.26,2221.18
2672.45,2181.62
2673.63,2186.19
2674.82,2134
2676.01,2102.81
2677.2,2183.08
2678.39,2139.27
2679.58,2091.24
2680.77,2049.51
2681.96,2119.3
2683.14,2075.45
2684.33,1995.8
2685.52,2042.46
2686.71,2044.91
2687.89,2024.18
2689.08,1986.6
2690.27,2031.18
2691.45,2033.63
2692.64,2090.88
2693.83,2042.74
2695.01,1975.61
2696.2,1956.96
2697.38,1980.49
2698.57,1940.74
2699.75,1900.98
2700.94,1924.51
2702.12,1888.95
2703.31,1901.93
2704.49,1908.59
2705.68,1908.9
2706.86,1786.73
2708.04,1873.63
2709.23,1838.03
2710.41,1823.55
2711.59,1821.74
2712.78,1891.79
2713.96,1826.57
2715.14,1774.02
2716.32,1780.66
2717.51,1768.26
2718.69,1791.83
2719.87,1790.01
2721.05,1739.52
2722.23,1786.38
2723.41,1757.04
2724.59,1793.33
2725.78,1753.39
2726.96,1764.27
2728.14,1785.75
2729.32,1737.32
2730.5,1756.68
2731.68,1737.9
2732.86,1712.75
2734.04,1746.96
2735.21,1740.89
2736.39,1766.63
2737.57,1716.02
2738.75,1671.75
2739.93,1678.4
2741.11,1708.39
2742.29,1702.3
2743.46,1660.13
2744.64,1634.93
2745.82,1633.08
2747,1601.49
2748.17,1623
2749.35,1650.89
2750.53,1608.66
2751.7,1651.44
2752.88,1649.59
2754.06,1607.34
2755.23,1596.98
2756.41,1605.75
2757.58,1646.44
2758.76,1527.57
2759.93,1653.37
2761.11,1604.69
2762.28,1645.41
2763.46,1588.2
2764.63,1652.34
2765.8,1592.99
2766.98,1625.2
2768.15,1621.21
2769.33,1632.14
2770.5,1589.79
2771.67,1607.1
2772.85,1607.37
2774.02,1564.99
2775.19,1529
2776.36,1599.64
2777.53,1506.05
2778.71,1576.7
2779.88,1551.36
2781.05,1562.29
2782.22,1502.78
2783.39,1513.7
2784.56,1494.74
2785.73,1486.44
2786.91,1584.95
2788.08,1578.8
2789.25,1564.11
2790.42,1466.06
2791.59,1504.78
2792.75,1472.96
2793.92,1424.03
2795.09,1514.09
2796.26,1454.45
2797.43,1514.59
2798.6,1519.12
2799.77,1480.85
2800.94,1532.47
2802.1,1487.77
2803.27,1500.86
2804.44,1449.72
2805.61,1471.38
2806.78,1523.03
2807.94,1512.57
2809.11,1521.4
2810.28,1474.5
2811.44,1457.6
2812.61,1406.38
2813.77,1421.63
2814.94,1436.88
2816.11,1394.22
2817.27,1381.58
2818.44,1418.28
2819.6,1444.27
2820.77,1423.05
2821.93,1517.74
2823.1,1389.16
2824.26,1492.47
2825.43,1404.66
2826.59,1351.19
2827.75,1364.31
2828.92,1396.76
2830.08,1390.55
2831.24,1341.34
2832.41,1399.61
2833.57,1401.99
2834.73,1359.21
2835.89,1380.95
2837.06,1437.11
2838.22,1424.44
2839.38,1345.05
2840.54,1317.29
2841.7,1410.08
2842.86,1382.32
2844.03,1408.4
2845.19,1382.78
2846.35,1324.85
2847.51,1402.63
2848.67,1316.67
2849.83,1390.17
2850.99,1405.49
2852.15,1323.79
2853.31,1321.85
2854.47,1384.62
2855.63,1289.94
2856.78,1333.3
2857.94,1346.47
2859.1,1318.63
2860.26,1351.23
2861.42,1323.39
2862.58,1265.31
2863.73,1325.99
2864.89,1356.45
2866.05,1341.55
2867.21,1333.13
2868.36,1329.03
2869.52,1281.7
2870.68,1346.76
2871.83,1349.15
2872.99,1329.91
2874.15,1397.18
2875.3,1427.69
2876.46,1332.73
2877.61,1231.25
2878.77,1292.05
2879.92,1251.14
2881.08,1292.48
2882.23,1320.84
2883.39,1230.1
2884.54,1314.78
2885.7,1325.83
2886.85,1317.39
2888,1278.6
2889.16,1231.12
2890.31,1318.04
2891.46,1294.41
2892.62,1270.77
2893.77,1281.82
2894.92,1342.77
2896.08,1347.34
2897.23,1301.99
2898.38,1276.16
2899.53,1278.54
2900.68,1285.27
2901.84,1226.85
2902.99,1316.1
2904.14,1294.59
2905.29,1333.91
2906.44,1297.19
2907.59,1258.29
2908.74,1258.5
2909.89,1267.4
2911.04,1302.4
2912.19,1263.47
2913.34,1311.53
2914.49,1340.03
2915.64,1285.86
2916.79,1299.12
2917.94,1292.81
2919.09,1282.14
2920.23,1280.17
2921.38,1341.36
2922.53,1315.44
2923.68,1328.73
2924.83,1296.27
2925.97,1274.7
2927.12,1292.34
2928.27,1251.14
2929.41,1290.59
2930.56,1323.51
2931.71,1315
2932.85,1321.76
2934,1287.08
2935.15,1302.56
2936.29,1307.14
2937.44,1322.64
2938.58,1257.37
2939.73,1270.67
2940.87,1310.19
2942.02,1358.45
2943.16,1317.17
2944.31,1341.42
2945.45,1411.57
2946.6,1348.42
2947.74,1328.97
2948.88,1366.36
2950.03,1298.8
2951.17,1259.65
2952.31,1253.3
2953.46,1312.57
2954.6,1380.61
2955.74,1273.61
2956.88,1317.6
2958.03,1361.59
2959.17,1377.14
2960.31,1368.61
2961.45,1401.69
2962.59,1336.21
2963.74,1329.85
2964.88,1380.47
2966.02,1378.51
2967.16,1352.43
2968.3,1383.35
2969.44,1322.18
2970.58,1381.61
2971.72,1348.94
2972.86,1401.81
2974,1397.65
2975.14,1373.74
2976.28,1343.24
2977.42,1382.98
2978.56,1341.49
2979.69,1376.84
2980.83,1377.07
2981.97,1359.72
2983.11,1386.31
2984.25,1375.55
2985.38,1386.77
2986.52,1455.14
2987.66,1404.81
2988.8,1482
2989.93,1447.06
2991.07,1407.71
2992.21,1427.74
2993.34,1403.77
2994.48,1390.8
2995.62,1441.65
2996.75,1415.47
2997.89,1417.9
2999.02,1459.98
3000.16,1407.36
3001.29,1389.97
3002.43,1432.06
3003.56,1388.22
3004.7,1485.42
3005.83,1441.58
3006.97,1408.75
3008.1,1426.62
3009.23,1499.63
3010.37,1480.03
3011.5,1475.86
3012.63,1447.42
3013.77,1441.03
3014.9,1432.44
3016.03,1445.92
3017.16,1488.11
3018.3,1521.48
3019.43,1420.13
3020.56,1491.05
3021.69,1475.83
3022.82,1440.72
3023.96,1447.59
3025.09,1458.88
3026.22,1485.65
3027.35,1483.68
3028.48,1494.98
3029.61,1523.98
3030.74,1444.59
3031.87,1458.1
3033,1498.18
3034.13,1536.05
3035.26,1456.61
3036.39,1490.06
3037.52,1499.16
3038.65,1472.83
3039.78,1497.44
3040.9,1433.43
3042.03,1584.35
3043.16,1524.77
3044.29,1513.94
3045.42,1549.66
3046.54,1521.09
3047.67,1596.74
3048.8,1545.98
3049.93,1561.77
3051.05,1517.65
3052.18,1588.91
3053.31,1540.34
3054.43,1471.78
3055.56,1514.2
3056.68,1585.51
3057.81,1579.11
3058.94,1557.15
3060.06,1550.75
3061.19,1584.33
3062.31,1546.81
3063.44,1573.74
3064.56,1582.89
3065.69,1592.04
3066.81,1636.78
3067.93,1576.99
3069.06,1621.74
3070.18,1608.66
3071.31,1655.66
3072.43,1604.74
3073.55,1547.12
3074.68,1603.04
3075.8,1672.33
3076.92,1621.38
3078.04,1655.06
3079.17,1615.23
3080.29,1631.09
3081.41,1575.64
3082.53,1673.97
3083.65,1645.27
3084.78,1670.06
3085.9,1665.88
3087.02,1652.77
3088.14,1722.19
3089.26,1646.61
3090.38,1660.27
3091.5,1671.7
3092.62,1687.6
3093.74,1741.46
3094.86,1690.39
3095.98,1748.73
3097.1,1717.75
3098.22,1709.09
3099.34,1727.25
3100.46,1756.58
3101.57,1783.69
3102.69,1750.45
3103.81,1717.2
3104.93,1764.44
3106.05,1816.18
3107.16,1870.16
3108.28,1825.72
3109.4,1801.4
3110.52,1730.08
3111.63,1806.47
3112.75,1784.38
3113.87,1845.13
3114.98,1798.4
3116.1,1845.73
3117.22,1798.99
3118.33,1857.54
3119.45,1862.32
3120.56,1894.01
3121.68,1912.25
3122.79,1861
3123.91,1874.75
3125.02,1913.19
3126.14,1951.64
3127.25,1918.3
3128.37,1950.03
3129.48,2008.7
3130.59,1988.83
3131.71,1924.05
3132.82,2025.41
3133.94,1929.17
3135.05,1963.18
3136.16,2064.59
3137.27,1968.31
3138.39,1937.17
3139.5,1973.45
3140.61,2007.49
3141.72,2050.54
3142.84,2095.85
3143.95,2064.7
3145.06,2141.53
3146.17,2159.87
3147.28,2067.97
3148.39,2126.82
3149.5,2127.17
3150.61,2177.04
3151.72,2240.45
3152.83,2198.02
3153.94,2133.06
3155.05,2124.4
3156.16,2127
3157.27,2197.21
3158.38,2145.72
3159.49,2229.48
3160.6,2177.99
3161.71,2266.29
3162.82,2178.7
3163.93,2269.29
3165.04,2183.92
3166.14,2220.38
3167.25,2234.29
3168.36,2239.17
3169.47,2332.09
3170.57,2352.79
3171.68,2285.43
3172.79,2369.37
3173.9,2290.69
3175,2329.47
3176.11,2343.41
3177.21,2398.04
3178.32,2418.78
3179.43,2455.34
3180.53,2412.78
3181.64,2462.93
3182.74,2476.9
3183.85,2540.65
3184.95,2443.77
3186.06,2484.9
3187.16,2471.73
3188.27,2562.68
3189.37,2497.44
3190.48,2642.78
3191.58,2539.02
3192.68,2489.6
3193.79,2659.93
3194.89,2542.53
3195.99,2624.53
3197.1,2590.96
3198.2,2623.12
3199.3,2600.87
3200.41,2698.82
3201.51,2731.01
3202.61,2701.97
3203.71,2668.37
3204.81,2657.46
3205.92,2828.12
3207.02,2685.56
3208.12,2783.63
3209.22,2824.96
3210.32,2889.02
3211.42,2809.98
3212.52,2853.6
3213.62,2908.61
3214.72,2904.53
3215.82,2920.92
3216.92,2980.5
3218.02,2917.32
3219.12,2951.91
3220.22,2941.01
3221.32,3050.69
3222.42,3042.08
3223.52,2999.34
3224.62,2954.31
3225.71,3157.39
3226.81,3094.15
3227.91,3001.29
3229.01,3029.11
3230.11,3102.5
3231.2,3232.86
3232.3,3228.83
3233.4,3142.75
3234.49,3225.32
3235.59,3193.93
3236.69,3230.93
3237.78,3409.33
3238.88,3368.83
3239.98,3230.22
3241.07,3331.14
3242.17,3281.48
3243.26,3348.2
3244.36,3371.57
3245.45,3369.83
3246.55,3473.14
3247.64,3555.92
3248.74,3529.09
3249.83,3493.11
3250.93,3507.38
3252.02,3514.81
3253.12,3503.95
3254.21,3552.53
3255.3,3626.27
3256.4,3510.23
3257.49,3529.1
3258.58,3657.77
3259.68,3646.93
3260.77,3626.92
3261.86,3579.45
3262.95,3721.95
3264.05,3688.21
3265.14,3670.5
3266.23,3691.7
3267.32,3708.33
3268.41,3674.57
3269.5,3764.53
3270.59,3714.72
3271.69,3825.34
3272.78,3823.67
3273.87,3677.55
3274.96,3811.15
3276.05,3850.76
3277.14,3851.38
3278.23,3799.24
3279.32,3815.92
3280.41,3756.87
3281.5,3716.16
3282.59,3728.24
3283.67,3664.56
3284.76,3770.79
3285.85,3633.59
3286.94,3673.23
3288.03,3724.37
3289.12,3571.01
3290.2,3652.03
3291.29,3567.57
3292.38,3690
3293.47,3541.14
3294.55,3557.81
3295.64,3519.28
3296.73,3522.15
3297.81,3409.98
3298.9,3484.17
3299.99,3452.51
3301.07,3384.01
3302.16,3389.16
3303.25,3389.71
3304.33,3334.98
3305.42,3250.29
3306.5,3264.64
3307.59,3255.95
3308.67,3353.28
3309.76,3310.02
3310.84,3322.09
3311.93,3255.76
3313.01,3120.22
3314.09,3095.36
3315.18,3155.84
3316.26,3117.12
3317.35,3145.32
3318.43,3071.97
3319.51,3102.48
3320.59,3160.7
3321.68,3078.08
3322.76,3050.86
3323.84,2942.79
3324.93,2929.41
3326.01,2996.89
3327.09,3006.62
3328.17,2983.99
3329.25,2887.38
3330.33,2901.72
3331.42,2846.69
3332.5,2854.09
3333.58,2780.53
3334.66,2889.72
3335.74,2749.03
3336.82,2788.82
3337.9,2738.34
3338.98,2921.68
3340.06,2811.01
3341.14,2732.72
3342.22,2758.64
3343.3,2775.31
3344.38,2780.39
3345.46,2778.52
3346.53,2825.32
3347.61,2589.33
3348.69,2747.41
3349.77,2752.49
3350.85,2685.68
3351.93,2653.64
3353,2725.99
3354.08,2754.27
3355.16,2687.41
3356.24,2704.09
3357.31,2672.03
3358.39,2656.21
3359.47,2635.74
3360.54,2680.29
3361.62,2662.14
3362.7,2655.6
3363.77,2577.02
3364.85,2554.2
3365.92,2603.42
3367,2599.2
3368.07,2636.82
3369.15,2590.73
3370.22,2588.82
3371.3,2619.48
3372.37,2617.58
3373.45,2678.51
3374.52,2637.04
3375.6,2684.03
3376.67,2568.05
3377.74,2582.43
3378.82,2629.43
3379.89,2578.61
3380.96,2646.59
3382.04,2609.73
3383.11,2507.61
3384.18,2605.91
3385.26,2606.33
3386.33,2611.42
3387.4,2614.17
3388.47,2586.6
3389.54,2561.36
3390.62,2573.44
3391.69,2583.19
3392.76,2585.94
3393.83,2640.04
3394.9,2617.12
3395.97,2554.5
3397.04,2589.94
3398.11,2578.68
3399.18,2616.47
3400.25,2591.19
3401.32,2542.53
3402.39,2617.74
3403.46,2583.09
3404.53,2499.34
3405.6,2602.63
3406.67,2605.39
3407.74,2589.44
3408.81,2552.42
3409.88,2494.33
3410.95,2609.41
3412.01,2581.74
3413.08,2561.09
3414.15,2641.11
3415.22,2489.32
3416.29,2592.77
3417.35,2614.27
3418.42,2591.27
3419.49,2563.56
3420.55,2568.66
3421.62,2564.39
3422.69,2602.31
3423.75,2560.52
3424.82,2556.25
3425.89,2502.71
3426.95,2482
3428.02,2541.06
3429.08,2466.37
3430.15,2398.7
3431.21,2492.99
3432.28,2467.56
3433.34,2442.13
3434.41,2520.02
3435.47,2440.56
3436.54,2469.15
3437.6,2464.85
3438.66,2460.54
3439.73,2425.68
3440.79,2313.23
3441.86,2464.08
3442.92,2438.61
3443.98,2457.82
3445.04,2345.3
3446.11,2449.2
3447.17,2437.82
3448.23,2348.78
3449.29,2318.56
3450.36,2297.74
3451.42,2413.49
3452.48,2272.58
3453.54,2411.91
3454.6,2327.49
3455.66,2325.51
3456.73,2257.54
3457.79,2340.4
3458.85,2328.99
3459.91,2319.93
3460.97,2308.51
3462.03,2374.92
3463.09,2309.25
3464.15,2337.94
3465.21,2253.37
3466.27,2166.41
3467.33,2270.61
3468.39,2325.27
3469.44,2316.2
3470.5,2241.01
3471.56,2175.24
3472.62,2168.5
3473.68,2204.29
3474.74,2254.26
3475.8,2266.44
3476.85,2210.07
3477.91,2234.07
3478.97,2213.15
3480.03,2279.72
3481.08,2206.76
3482.14,2185.83
3483.2,2278.45
3484.25,2288.28
3485.31,2269.71
3486.37,2083.08
3487.42,2137.86
3488.48,2107.42
3489.53,2129.07
3490.59,2155.47
3491.65,2234
3492.7,2137.21
