##NAMES=Gysinite-(La)
##RRUFFID=R250046
##IDEAL CHEMISTRY=PbLa(CO_3_)_2_(OH)·H_2_O
##LOCALITY=Saima alkaline complex, Liaoning Province, China
##OWNER=Geological Museum of China
##SOURCE=Bin Wu
##DESCRIPTION=Subhedral to anhedral, granular and platy transparent, colourless, or pale yellow crystals  in interstices or enclosed in microcline, aegirine and nepheline. Type sample described in Wu et al (2023)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R250046
##MEASURED CHEMISTRY=(La_0.93_Pb_0.61_Nd_0.23_Pr_0.14_Sr_0.04_Gd_0.02_Sm_0.01_Eu_0.01_Ca_0.01_)(CO_3_)_2_(OH)_1.34_·0.66H_2_O ; The OH group was calculated from the stoichiometry, and the number of water molecules was calculated based on the sum of (OH+H2O) = 2 atoms per formula unit (apfu)
##DIFFRACTION SAMPLE DESCRIPTION=Powder, diffraction profile is calculated
##CELL PARAMETERS=a: 5.0591 b: 8.5899 c: 7.3987 alpha: 90 beta: 90 gamma: 90 volume: 321.52 crystal system: orthorhombic
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

X,Y
724.355,17656.5
725.887,17901.3
727.419,17865.4
728.951,17543.8
730.482,17374
732.014,17375.6
733.544,17073.3
735.075,17048.7
736.605,17002.9
738.135,16991.3
739.665,16991.2
741.195,16701.7
742.724,17051.4
744.253,16951.5
745.781,16854.9
747.31,16921.8
748.838,16923.3
750.366,16779.1
751.893,16859.1
753.42,16875.3
754.947,16912.8
756.474,16937.2
758,16897.8
759.526,16891.1
761.052,16869.6
762.578,17066.1
764.103,16867.6
765.628,16865.8
767.153,16891.9
768.677,16721.1
770.201,16712.7
771.725,16952.1
773.248,16837
774.772,16964.9
776.295,16833.4
777.817,16961.3
779.34,17076.1
780.862,16775.4
782.384,16911.5
783.905,16937.6
785.427,16871.7
786.948,16853.5
788.469,16868.1
789.989,16989.6
791.509,17038.8
793.029,16966.2
794.549,16956.2
796.068,16961
797.587,16993.7
799.106,16761.4
800.625,16817.2
802.143,16999.8
803.661,17166
805.178,17058.8
806.696,17269.6
808.213,17112.9
809.73,17078.1
811.246,17221.4
812.763,17270.7
814.279,17262.4
815.794,17382.7
817.31,17352.9
818.825,17144.8
820.34,17347.7
821.854,17327.8
823.369,17372.2
824.883,17150.8
826.397,17324.1
827.91,17362
829.423,17399.9
830.936,17341.9
832.449,17229.4
833.961,17477.3
835.473,17445.7
836.985,17485.3
838.497,17455.5
840.008,17423.9
841.519,17175.6
843.03,17307.9
844.54,17397.1
846.05,17243
847.56,17320.7
849.07,17214.6
850.579,17454.6
852.088,17424.7
853.597,17252.2
855.106,17411.2
856.614,17437.6
858.122,17452.4
859.629,17216.8
861.137,17357.6
862.644,17365.8
864.151,17352.4
865.657,17128.2
867.164,17216
868.67,17076.4
870.175,17335.2
871.681,16986.3
873.186,17213.7
874.691,17090.6
876.196,17087
877.7,17193.2
879.204,17287.8
880.708,17349.2
882.211,16954.9
883.715,17340.6
885.218,17199
886.72,17370.2
888.223,17306.8
889.725,17453.2
891.227,17146.7
892.728,17378
894.23,17442.8
895.731,17334.4
897.231,17252.6
898.732,17489
900.232,17317.2
901.732,17285.4
903.232,17360.2
904.731,17493.5
906.23,17580.1
907.729,17608.3
909.228,17533.1
910.726,17533
912.224,17329.3
913.722,17576.2
915.219,17641.2
916.717,17487.4
918.214,17549.1
919.71,17772.8
921.207,17619
922.703,17428.3
924.199,17635.5
925.694,17428
927.189,17732.2
928.684,17697
930.179,17932.8
931.674,17414
933.168,17669.9
934.662,17758.5
936.155,17597.7
937.649,17754.9
939.142,17667.7
940.635,17783.2
942.127,17943.9
943.62,17648.9
945.112,17709.2
946.603,17782.8
948.095,17693.8
949.586,17948.6
951.077,17769.1
952.568,17874.6
954.058,17913.1
955.548,17877.8
957.038,18030.4
958.527,17844
960.017,17860.7
961.506,17880.8
962.995,17889.1
964.483,18057
965.971,17781.4
967.459,17956
968.947,18063.5
970.434,18056.7
971.921,17982.7
973.408,18060
974.895,17947.2
976.381,18101.9
977.867,17957.1
979.353,18115.2
980.838,18199.3
982.324,18185.8
983.809,18150.4
985.293,18076.2
986.778,18263.1
988.262,18163.7
989.746,18440
991.229,18276.5
992.713,18284.9
994.196,18451.8
995.678,18219
997.161,18156.6
998.643,18293.2
1000.13,18337
1001.61,18232.3
1003.09,18350.4
1004.57,18487.1
1006.05,18465.2
1007.53,18255.8
1009.01,18389.1
1010.49,18373.9
1011.97,18426.3
1013.45,18429.6
1014.93,18737.2
1016.41,18480.3
1017.89,18441.4
1019.37,18351.7
1020.84,18427.8
1022.32,18537.7
1023.8,18392.2
1025.28,18412.5
1026.75,18546.2
1028.23,18410.7
1029.71,18676.5
1031.18,18602
1032.66,18573.2
1034.14,18417.3
1035.61,18793.5
1037.09,18780
1038.56,18720.7
1040.04,18698.6
1041.51,18783.4
1042.99,18810.6
1044.46,18781.8
1045.93,18822.5
1047.41,18736
1048.88,18893.9
1050.35,18875.2
1051.82,18999.2
1053.3,19060.4
1054.77,19131.8
1056.24,19094.5
1057.71,19567
1059.18,19567.2
1060.65,19716.9
1062.13,20422.7
1063.6,20620.2
1065.07,21312.8
1066.54,22134.9
1068.01,23025.4
1069.47,23853.2
1070.94,24640.5
1072.41,26250.3
1073.88,27656.3
1075.35,28654.2
1076.82,29599.6
1078.29,30000.2
1079.75,28998.6
1081.22,27156.6
1082.69,25109.2
1084.15,22752.6
1085.62,21534.2
1087.09,20864.4
1088.55,20037.5
1090.02,19660.7
1091.48,19367.3
1092.95,19551.8
1094.41,19217.3
1095.88,19109.8
1097.34,19198.7
1098.81,19231.2
1100.27,18898.2
1101.73,19209.1
1103.2,19113.5
1104.66,19106.7
1106.12,19298.2
1107.58,19303.4
1109.05,19067.5
1110.51,19298.5
1111.97,19148
1113.43,19308.9
1114.89,19156.6
1116.35,19398
1117.81,19293.7
1119.27,19194.5
1120.73,19264.7
1122.19,19134.6
1123.65,19186
1125.11,19302.6
1126.57,19177.6
1128.03,19225.6
1129.49,19342.2
1130.95,19145.1
1132.41,19330.4
1133.86,19369.9
1135.32,19351.1
1136.78,19533.1
1138.23,19394.2
1139.69,19486.9
1141.15,19402.9
1142.6,19313.7
1144.06,19468.3
1145.51,19387.7
1146.97,19647.2
1148.43,19561.4
1149.88,19494.4
1151.33,19465.3
1152.79,19553.1
1154.24,19759.5
1155.7,19542.9
1157.15,19214.5
1158.6,19426.1
1160.06,19486.4
1161.51,19431.4
1162.96,19763.8
1164.41,19495.3
1165.87,19638.3
1167.32,19555.7
1168.77,19679.9
1170.22,19306
1171.67,19699
1173.12,19587.1
1174.57,19652.7
1176.02,19644.2
1177.47,19615
1178.92,19632.3
1180.37,19382.2
1181.82,19572.1
1183.27,19541.1
1184.72,19368.6
1186.16,19746.7
1187.61,19734.8
1189.06,19738.3
1190.51,19722.9
1191.95,19551.9
1193.4,19783.6
1194.85,19820
1196.29,19718.1
1197.74,19616.2
1199.19,19735.6
1200.63,19718.4
1202.08,19927.8
1203.52,19594
1204.97,19661.6
1206.41,19751.7
1207.86,19930.1
1209.3,19682.6
1210.74,19705.2
1212.19,19897.6
1213.63,19733.1
1215.07,20003.5
1216.52,20014.1
1217.96,19731.7
1219.4,19854.8
1220.84,19943.4
1222.28,19818.6
1223.73,19900.3
1225.17,19891.7
1226.61,19968.2
1228.05,19921.5
1229.49,20036.1
1230.93,19918.2
1232.37,20175.3
1233.81,20001.8
1235.25,20319.8
1236.69,20393
1238.13,20146.4
1239.57,20303
1241,20096.3
1242.44,20277.3
1243.88,20253.1
1245.32,20251.6
1246.75,20015.1
1248.19,20206.6
1249.63,20339.1
1251.06,20179.1
1252.5,20414.3
1253.94,20317
1255.37,20057.6
1256.81,19925.4
1258.24,20369.7
1259.68,20296.7
1261.11,20394.5
1262.55,20584.7
1263.98,20419.3
1265.42,20670.6
1266.85,20552.2
1268.28,20582.1
1269.72,20381.6
1271.15,20545.8
1272.58,20614.1
1274.01,20577.7
1275.45,20591.8
1276.88,20677.6
1278.31,20401.9
1279.74,20529.6
1281.17,20510.6
1282.6,20521.2
1284.03,20561.6
1285.46,20467.4
1286.89,20409.9
1288.32,20532.5
1289.75,20565.9
1291.18,20573.1
1292.61,20524.3
1294.04,20510.5
1295.47,20445.9
1296.9,20551.1
1298.33,20740.4
1299.75,20745.9
1301.18,20777.6
1302.61,20751.6
1304.03,20644.9
1305.46,20717
1306.89,20778.5
1308.31,20566.6
1309.74,20672
1311.17,20737.1
1312.59,20532.1
1314.02,20530.5
1315.44,20778.1
1316.87,20746.7
1318.29,20683.8
1319.71,20540
1321.14,20476.9
1322.56,20473.6
1323.99,20640.6
1325.41,20603.9
1326.83,20679.7
1328.25,20762.5
1329.68,20483.2
1331.1,20550.1
1332.52,20754.3
1333.94,20692.9
1335.36,20575.3
1336.79,20654.6
1338.21,20612.5
1339.63,20787
1341.05,20414
1342.47,20685.3
1343.89,20794.6
1345.31,20698
1346.73,20701.7
1348.14,20735.3
1349.56,20643.9
1350.98,20961.3
1352.4,20764.1
1353.82,20915.9
1355.24,20857.9
1356.65,21099.8
1358.07,21008.3
1359.49,20978.6
1360.91,21118.2
1362.32,21014.3
1363.74,21009.2
1365.15,21163.1
1366.57,21105.1
1367.99,21084.1
1369.4,21218.6
1370.82,20999.8
1372.23,21104.3
1373.65,21194.7
1375.06,21332.8
1376.47,21313.7
1377.89,21375.8
1379.3,21381.4
1380.71,21493.2
1382.13,21622.7
1383.54,21559.3
1384.95,21499.4
1386.36,21593.5
1387.78,21709
1389.19,21734.1
1390.6,21693.7
1392.01,21543.4
1393.42,21832.6
1394.83,21756.7
1396.24,22054.9
1397.65,21803.5
1399.06,21830.5
1400.47,21781.1
1401.88,21932.3
1403.29,21647
1404.7,21956.1
1406.11,21890.8
1407.52,21981.7
1408.93,21934.1
1410.33,21914.9
1411.74,22062.7
1413.15,22180.4
1414.56,22049.3
1415.96,22234.5
1417.37,22174.5
1418.78,22263.8
1420.18,22193.1
1421.59,22186.4
1422.99,22352.2
1424.4,22390
1425.81,22459.8
1427.21,22650.7
1428.61,22686.8
1430.02,22648.1
1431.42,22406.4
1432.83,22515.5
1434.23,22870.4
1435.63,22915.5
1437.04,22668.3
1438.44,22734.7
1439.84,22581.9
1441.25,22963.9
1442.65,23130.3
1444.05,22863.3
1445.45,22669.4
1446.85,22571.7
1448.25,22971.9
1449.66,22826.1
1451.06,22917.6
1452.46,22923.5
1453.86,22627.5
1455.26,23015.6
1456.66,23182.2
1458.06,22891.6
1459.46,22872.4
1460.85,22787.1
1462.25,22798.3
1463.65,22859.6
1465.05,22915.5
1466.45,22941.1
1467.85,22918.3
1469.24,22863.4
1470.64,23037.4
1472.04,23007.5
1473.43,22968.7
1474.83,22885
1476.23,22982.2
1477.62,23015
1479.02,23087.1
1480.41,23071.5
1481.81,23136.6
1483.2,22991.9
1484.6,23211.1
1485.99,23104.1
1487.39,23031.1
1488.78,22828.9
1490.17,23175.6
1491.57,22996.7
1492.96,23203.6
1494.35,23082.1
1495.75,22969.5
1497.14,23000.5
1498.53,23045.9
1499.92,23100.3
1501.32,22901.4
1502.71,22968.3
1504.1,23109
1505.49,23016.1
1506.88,23216.1
1508.27,22952.3
1509.66,23042.7
1511.05,22910.1
1512.44,23139.1
1513.83,22866.1
1515.22,23048.3
1516.61,23207.2
1518,23031.3
1519.39,23192
1520.77,23100.7
1522.16,23333.6
1523.55,23202.6
1524.94,23087.8
1526.33,22881
1527.71,23106.8
1529.1,23165
1530.49,23291.7
1531.87,23259.8
1533.26,23386.6
1534.64,23116.5
1536.03,23153.1
1537.41,23061.5
1538.8,23119.8
1540.18,23138.3
1541.57,22942
1542.95,23150.1
1544.34,23311.4
1545.72,23474.5
1547.11,23209.4
1548.49,23303.9
1549.87,23338.8
1551.25,23201.9
1552.64,23093.9
1554.02,23523
1555.4,23096.6
1556.78,23431.9
1558.17,23186.3
1559.55,23108.9
1560.93,23114.8
1562.31,23365.2
1563.69,23309.6
1565.07,23313.7
1566.45,23015.3
1567.83,23430.7
1569.21,23418.5
1570.59,23306.6
1571.97,23484.8
1573.35,23389.2
1574.73,23507.6
1576.1,23355.8
1577.48,23532.3
1578.86,23322.3
1580.24,23337.4
1581.62,23475.8
1582.99,23481.8
1584.37,23278.9
1585.75,23615.4
1587.12,23536
1588.5,23563.8
1589.88,23642.5
1591.25,23474
1592.63,23449.1
1594,23733.2
1595.38,23775.6
1596.75,23707.1
1598.13,23727.6
1599.5,23864.6
1600.88,23726.9
1602.25,23740.2
1603.62,23697.1
1605,24100
1606.37,23920.3
1607.74,23924.6
1609.12,23845
1610.49,23969.5
1611.86,24208.8
1613.23,23841.3
1614.6,24071.5
1615.98,23771.3
1617.35,24125.6
1618.72,24004
1620.09,24230.8
1621.46,24165.8
1622.83,23976.6
1624.2,24099.5
1625.57,24014.3
1626.94,23857.8
1628.31,24117.7
1629.68,24092.8
1631.04,24002
1632.41,23925.9
1633.78,24109.2
1635.15,24040.3
1636.52,24057.4
1637.89,24123.8
1639.25,23965.3
1640.62,24229.2
1641.99,24105.5
1643.35,24029.2
1644.72,24324.4
1646.09,24295.8
1647.45,24040.1
1648.82,24086.4
1650.18,23982.6
1651.55,23979.6
1652.91,24302.5
1654.28,24424.1
1655.64,24443.1
1657.01,24430.9
1658.37,24530.5
1659.73,24309.3
1661.1,24596
1662.46,24499.5
1663.82,24546
1665.19,24326.5
1666.55,24732.6
1667.91,24458
1669.27,24667.9
1670.63,24734.7
1672,24693.2
1673.36,24660.8
1674.72,24859.9
1676.08,24796.2
1677.44,24944
1678.8,24998
1680.16,25061.2
1681.52,24747.5
1682.88,25285.2
1684.24,25054.2
1685.6,25038.4
1686.96,25580.1
1688.32,25257
1689.67,25377.4
1691.03,25335.9
1692.39,25594.4
1693.75,25694.7
1695.11,25533.5
1696.46,25755.3
1697.82,25618
1699.18,26096.1
1700.53,25936.7
1701.89,25950.5
1703.25,26237.1
1704.6,25981.7
1705.96,26349.7
1707.31,25937.4
1708.67,26386.6
1710.02,26417.1
1711.38,26436.5
1712.73,26631.3
1714.09,26672.9
1715.44,26818
1716.79,26830.1
1718.15,26749.8
1719.5,26656.6
1720.85,26875.7
1722.21,27015.3
1723.56,27156.9
1724.91,27189.4
1726.26,27220.1
1727.61,27565.2
1728.97,27403.5
1730.32,27441.7
1731.67,27494.6
1733.02,27686.4
1734.37,27561.6
1735.72,27603.5
1737.07,27625
1738.42,27930
1739.77,27740.3
1741.12,28030.6
1742.47,27831.6
1743.82,27999.6
1745.16,27993.4
1746.51,27985.4
1747.86,27801.1
1749.21,27960
1750.56,28044.6
1751.9,28003.2
1753.25,28180.7
1754.6,28150.4
1755.95,28099.6
1757.29,28152.8
1758.64,28512.5
1759.98,28014.1
1761.33,28156.5
1762.68,28250.6
1764.02,28134.8
1765.37,28269.8
1766.71,28196.7
1768.06,28339.2
1769.4,28396.3
1770.74,28192.9
1772.09,28365.3
1773.43,28054
1774.78,28451.6
1776.12,28257.4
1777.46,28240
1778.8,28382.7
1780.15,28629.8
1781.49,28321.9
1782.83,28733
1784.17,28605.8
1785.52,28321.9
1786.86,28228
1788.2,28574.2
1789.54,28424.4
1790.88,28701.7
1792.22,28596.7
1793.56,28674.4
1794.9,28877.3
1796.24,28798.3
1797.58,29057.2
1798.92,29032.5
1800.26,29086.1
1801.6,29248.1
1802.93,29281.2
1804.27,29077.1
1805.61,29304.5
1806.95,29244.3
1808.29,29141
1809.62,29512.5
1810.96,29366.2
1812.3,29242.3
1813.63,29483.1
1814.97,29413.4
1816.31,29660
1817.64,29193.5
1818.98,29672.2
1820.31,29538.9
1821.65,29738.8
1822.98,29893.8
1824.32,29850.3
1825.65,29906.1
1826.99,29752.1
1828.32,29732.9
1829.66,29861.8
1830.99,30054.5
1832.32,30192.9
1833.66,30393.3
1834.99,30293.5
1836.32,30413.3
1837.65,30437.4
1838.99,30386.4
1840.32,30093.2
1841.65,30588.5
1842.98,30368.5
1844.31,30402
1845.64,30503.1
1846.98,30491.5
1848.31,30348.4
1849.64,30430.7
1850.97,30343.9
1852.3,30469.6
1853.63,30544.5
1854.96,30636.3
1856.29,30722.6
1857.61,30616.9
1858.94,30597.8
1860.27,30768.8
1861.6,30572.7
1862.93,30506.5
1864.26,30854.5
1865.58,30831.7
1866.91,30886
1868.24,30774.6
1869.56,30983.5
1870.89,30813.6
1872.22,30802
1873.54,30864
1874.87,30865.6
1876.2,30654.1
1877.52,31132.9
1878.85,31011.9
1880.17,30985.2
1881.5,30705.6
1882.82,30890.3
1884.15,30922.2
1885.47,30710.4
1886.79,30825.3
1888.12,30554.9
1889.44,30875.7
1890.76,30828.2
1892.09,31022.5
1893.41,30854
1894.73,30936.9
1896.05,31023.6
1897.38,31112.3
1898.7,30815
1900.02,31030.4
1901.34,30774.7
1902.66,30956
1903.98,30770.2
1905.3,31120.2
1906.62,31138.8
1907.94,31204.9
1909.26,31001.9
1910.58,31204.4
1911.9,31098
1913.22,31147
1914.54,31215
1915.86,31173
1917.18,31157.6
1918.5,31242.7
1919.82,31422.6
1921.13,31280.1
1922.45,31431.7
1923.77,31230.2
1925.09,31499.5
1926.4,31360.7
1927.72,31594.1
1929.04,31324.2
1930.35,31451.2
1931.67,31278.1
1932.99,31369
1934.3,31612
1935.62,31501.6
1936.93,31573.6
1938.25,31611.4
1939.56,31569.4
1940.88,31514
1942.19,31414.8
1943.5,31669.5
1944.82,31741.7
1946.13,31857.6
1947.44,31886
1948.76,31788.7
1950.07,31847.5
1951.38,31967.4
1952.7,31683.3
1954.01,31875.6
1955.32,31907.8
1956.63,32094.4
1957.94,32145.7
1959.25,32179.9
1960.57,31954.7
1961.88,32170.1
1963.19,32187.2
1964.5,32154.6
1965.81,31959.8
1967.12,32116.1
1968.43,32236.2
1969.74,32222.7
1971.05,32299
1972.35,32228.2
1973.66,32579.6
1974.97,32268
1976.28,32153.2
1977.59,32512.4
1978.9,32460.7
1980.2,32397.5
1981.51,32647.9
1982.82,33064.9
1984.13,32835.3
1985.43,33057.2
1986.74,32806.5
1988.05,33103.1
1989.35,32825.5
1990.66,33026.5
1991.96,33043.7
1993.27,32930.7
1994.57,33438.3
1995.88,32980.4
1997.18,33087.7
1998.49,33087.7
1999.79,32970.7
2001.1,33515.3
2002.4,33262.2
2003.7,33185.5
2005.01,33452.1
2006.31,33314
2007.61,33337
2008.92,33425.4
2010.22,33770.9
2011.52,33740.3
2012.82,33692.4
2014.12,33648.3
2015.43,33358.3
2016.73,33629.2
2018.03,33754.2
2019.33,33788.8
2020.63,33606.3
2021.93,34056.3
2023.23,33917.9
2024.53,33935.3
2025.83,34014.3
2027.13,34027.9
2028.43,34182
2029.73,34413.1
2031.03,34145.7
2032.32,34446.2
2033.62,34259.6
2034.92,34163.4
2036.22,34288.7
2037.52,34261.9
2038.81,34398.9
2040.11,34312.3
2041.41,34532.2
2042.71,34671.3
2044,34519.1
2045.3,34355.4
2046.59,34490.5
2047.89,34363.4
2049.19,34741.8
2050.48,34614.6
2051.78,34585.8
2053.07,34367.8
2054.37,34638.3
2055.66,34586.4
2056.96,34690.9
2058.25,34654.4
2059.54,34847.8
2060.84,34774.6
2062.13,35086
2063.42,34693.8
2064.72,34837.1
2066.01,34758
2067.3,34820.1
2068.6,35085.4
2069.89,34681.2
2071.18,34836.2
2072.47,34840.3
2073.76,34947
2075.05,35003.3
2076.34,34877.7
2077.64,35220.8
2078.93,34639.8
2080.22,34769.8
2081.51,34884.3
2082.8,35049.3
2084.09,34917.7
2085.38,34917.9
2086.67,35150.8
2087.95,35098.7
