##NAMES=Miyawakiite-(Y)
##RRUFFID=R250122
##IDEAL CHEMISTRY=[box]Y_4_Fe_2_(Si_8_O_20_)(CO_3_)_4_(H_2_O)_3_
##LOCALITY=Suishoyama, Kawamata, Fukushima, Japan
##OWNER=National Museum of Nature and Science, Tsukuba, Japan
##SOURCE=Daisuke Nishio-Hamane
##DESCRIPTION=Transparent  pale-yellow tiny crystals of granular, plate-like, or columnar shape. Type sample, described in Nishio-Hamane et al (2024)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R250122
##MEASURED CHEMISTRY=([box]_0.70_K_0.30_)(Y_2.95_Dy_0.21_Yb_0.12_Er_0.10_Gd_0.08_Sm_0.02_Tb_0.01_Ca_0.33_)(Fe^2+^_1.14_Mg_0.48_Mn_0.24_)Si_8_C_4_O_31.42_[(H_2_O)_2.70_(OH)_0.30_] ; Calculated on the basis of 4 C and 8 Si atoms per formula unit (apfu)
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated
##CELL PARAMETERS=a: 17.53637 b: 17.53637 c: 9.55702 alpha: 90 beta: 90 gamma: 90 volume: 2939.02 crystal system: tetragonal
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532


#Wave,#Intensity
3406.47852,71591.05469
3407.73731,72370.17188
3408.99512,71449.39063
3410.25391,71914.59375
3411.51172,71861.46094
3412.76953,71871.17188
3414.02637,72091.10938
3415.28418,71285.32813
3416.54102,72179.39844
3417.79688,71841.19531
3419.05371,71339.66406
3420.30957,71876.32031
3421.56543,72236.14844
3422.82129,71649.79688
3424.07715,71675.19531
3425.33203,71824.58594
3426.58691,71727.96875
3427.8418,71778.98438
3429.09668,71833.94531
3430.35059,72379.35938
3431.60449,71790.26563
3432.8584,72197.94531
3434.11231,71910.10938
3435.36523,72085.36719
3436.61914,71913.71094
3437.87207,71848.46875
3439.12402,71919.27344
3440.37695,71802.71094
3441.62891,72053.07813
3442.88086,71871.36719
3444.13281,71586.94531
3445.38379,72563.86719
3446.63477,72228.13281
3447.88574,72354.38281
3449.13672,72289.07813
3450.38769,72419.32813
3451.63769,71968.6875
3452.88769,72091.01563
3454.13769,71624.32031
3455.38672,72122.27344
3456.63574,72037.05469
3457.88574,71939.92969
3459.13379,72487.67188
3460.38281,72054.22656
3461.63086,72293.46875
3462.87891,71519.375
3464.12695,72087.22656
3465.375,72081.07031
3466.62207,71817.44531
3467.86914,71983.55469
3469.11621,72131.89844
3470.36328,72175.27344
3471.60938,71877.75781
3472.85547,72347.28906
3474.10156,71726.50781
3475.34766,72071.25
3476.59277,72126.53125
3477.83789,72064.78906
3479.08301,72092.30469
3480.32813,72205.16406
3481.57324,72206.90625
3482.81738,72159.01563
3484.06152,72047.55469
3485.30566,71928.10938
3486.54883,71923.82813
3487.79199,72090.40625
3489.03516,72203.39063
3490.27832,71879.14844
3491.52148,72357.91406
3492.76367,71792.98438
3494.00586,71894.05469
3495.24805,72560.05469
3496.48926,72181.84375
3497.73144,71700.00781
3498.97266,71773.25781
3500.21387,72182.94531
3501.4541,71724.71875
3502.69531,72498.96094
3503.93555,72084.42969
3505.17578,71958.59375
3506.41504,72010.03906
3507.65527,71882.14063
3508.89453,71620.64844
3510.13379,71761.76563
3511.37305,72120.26563
3512.61133,71976.32813
3513.84961,72193.375
3515.08789,71660.34375
3516.32617,71883.39063
3517.56348,72621.46094
3518.80176,72042.28125
3520.03906,71980
3521.27637,72063.47656
3522.51269,71673.60156
3523.74902,72334.39844
3524.98535,71660.6875
3526.22168,72431.63281
3527.45801,72291.38281
3528.69336,72468.96094
3529.92871,72042.70313
3531.16406,71916.28906
3532.39941,71945.85938
3533.63379,72293.54688
3534.86816,71896.94531
3536.10254,72016.58594
3537.33691,71952.08594
3538.57031,72119.82031
3539.80469,72407.78125
3541.03809,72489.53125
3542.27051,71826.04688
3543.50391,71929.75
3544.73633,72169.77344
3545.96875,72049.07031
3547.20117,72002.5
3548.43262,71937.85938
3549.66504,71933.35938
3550.89648,71734.27344
3552.12793,71799.95313
3553.3584,71614.80469
3554.58984,72025.71094
3555.82031,71844.54688
3557.05078,71862.09375
3558.28027,71903.74219
3559.51074,71505.5
3560.74023,71824.33594
3561.96973,71898.14844
3563.19824,72229.23438
3564.42773,71997.58594
3565.65625,72212.19531
3566.88477,71847.72656
3568.11328,71996.01563
3569.34082,71892.88281
3570.56934,71876.22656
3571.79688,72467.33594
3573.02344,71802.64063
3574.25098,71868.49219
3575.47754,71553.79688
3576.7041,71810.95313
3577.93066,72134.67188
3579.15723,71644.55469
3580.38281,71885.74219
3581.6084,72086.70313
3582.83398,71971.24219
3584.05957,71420.22656
3585.28418,71643.38281
3586.50977,72268.01563
3587.73438,71791.375
3588.95801,71506.24219
3590.18262,71537.84375
3591.40625,71319.16406
3592.62988,71722.21875
3593.85352,71980.03906
3595.07617,71609.82813
3596.29981,71346.53125
3597.52246,71529.65625
3598.74512,71001.52344
3599.9668,71461.54688
3601.18945,71392.08594
3602.41113,71063.78906
3603.63281,70830.41406
3604.85352,71130.94531
3606.07519,71356.73438
3607.2959,70799.51563
3608.5166,71126.50781
3609.73731,71249.17969
3610.95703,70713.88281
3612.17676,71243.53906
3613.39648,70756.64844
3614.61621,70771.96094
3615.83594,70698.11719
3617.05469,70770.16406
3618.27344,70586.83594
3619.49219,71102.85156
3620.71094,70297.02344
3621.92871,70423.78906
3623.14648,70282.84375
3624.36426,70744.39844
3625.58203,70767.82031
3626.79883,70387.35938
3628.01563,70502.0625
3629.23242,70679.75
3630.44922,70727.53125
3631.66602,70283.80469
3632.88184,70112.125
3634.09766,70289.85156
3635.31348,70508.28906
3636.52832,70161.74219
3637.74414,70378.19531
3638.95898,70366.99219
3640.17383,70071.05469
3641.38769,69736.35938
3642.60254,70180.75
3643.81641,70295.64844
3645.03027,70119.54688
3646.24414,70195.79688
3647.45703,70048.10156
3648.66992,70197.67188
3649.88281,69721.99219
3651.0957,69602.64063
3652.30859,70208.61719
3653.52051,69376.02344
3654.73242,69943.44531
3655.94434,69302.125
3657.15625,69663.78906
3658.36719,69358.67969
3659.57813,69326.79688
3660.78906,69755.99219
3662,69244.61719
3663.20996,69647.41406
3664.4209,69803.35156
3665.63086,69375.39844
3666.83984,69478.25
3668.04981,69579.08594
3669.25879,69273.41406
3670.46777,69341.55469
3671.67676,69646.78125
3672.88574,69071.125
3674.09375,69413.21094
3675.30176,68673.70313
3676.50977,69285.79688
3677.71777,69333.53906
3678.92481,69283.08594
3680.13184,68976.82031
3681.33887,69386.79688
3682.5459,68566.59375
3683.75293,68931.59375
3684.95898,68612.72656
3686.16504,68984.00781
3687.37109,68966.17969
3688.57715,68946.29688
3689.78223,69260.45313
3690.98731,69041.78125
3692.19238,68991.13281
3693.39746,69108.60938
3694.60156,68438.5625
3695.80566,68789.82813
3697.00977,68550.32813
3698.21387,68985.875
3699.41797,68643.6875
3700.62109,68551.82031
3701.82422,68958.85938
3703.02734,68893.70313
3704.22949,68968.20313
3705.43262,68983.14063
3706.63477,69000.14063
3707.83691,68809.57031
3709.03809,69116.375
3710.24023,68683.14063
3711.44141,69055.82813
3712.64258,68867.17188
3713.84375,68491.24219
3715.04394,68911.41406
3716.24512,68817.27344
3717.44531,69050.35938
3718.64551,68781.21875
3719.84473,68864.07031
3721.04492,68955.17969
3722.24414,68968.05469
3723.44336,68797.57813
3724.6416,69187.5
3725.84082,68930.42969
3727.03906,68611.42188
3728.23731,69015.95313
3729.43555,68488.5625
3730.63379,68612.71875
3731.83106,69159.80469
3733.02832,68599.125
3734.22559,68894.64063
3735.42188,68630.91406
3736.61914,69108.21094
3737.81543,69007.53906
3739.01172,68970.84375
3740.20801,68977.50781
3741.40332,68858.15625
3742.59863,68854.46875
3743.79492,68592.42969
3744.98926,69076.52344
3746.18457,68775.14063
3747.37891,69021.63281
3748.57324,68887.65625
3749.76758,68941.875
3750.96191,69165.76563
3752.15527,69277.99219
3753.34961,68928.6875
3754.54297,69457.00781
3755.73535,68877.76563
3756.92871,69072.85156
3758.12109,68611.38281
3759.31348,68530.9375
3760.50586,69387.05469
3761.69824,69157.5
3762.88965,68849.08594
3764.08106,68720.92969
3765.27246,68625.89844
3766.46387,68980.89844
3767.6543,68840.23438
3768.8457,68668.39844
3770.03613,68899.08594
3771.22656,68496.79688
3772.41602,69167.63281
3773.60644,68987.40625
3774.7959,69012.71094
3775.98535,69125.26563
3777.17383,68974.00781
3778.36328,68828.92188
3779.55176,68436.46875
3780.74023,69185.0625
3781.92871,68838.25781
3783.11621,68682.625
3784.30371,68809.80469
3785.49219,68531.36719
3786.67871,69083
3787.86621,68785.78906
3789.05273,68615.42188
3790.24023,68588.625
3791.42676,68709.65625
3792.61231,68462.11719
3793.79883,68539.42188
3794.98438,68662.58594
3796.16992,68919.14844
3797.35547,68558.91406
3798.54102,68734.25
3799.72559,68396.76563
3800.91016,68684.74219
3802.09473,69062.5
3803.2793,68898.02344
3804.46289,68176.40625
3805.64648,68952.85938
3806.83106,68182.96875
3808.01367,68335.50781
3809.19727,68640.52344
3810.37988,68818.26563
3811.5625,68179.35156
3812.74512,68421.82813
3813.92773,68361.40625
3815.10938,68472.33594
3816.29199,68303.19531
3817.47363,68246.89063
3818.6543,68265.84375
3819.83594,68703.09375
3821.0166,68883.20313
3822.19727,68498.46094
3823.37793,68320.75
3824.55859,68798.09375
3825.73828,68808.77344
3826.91797,68626.82031
3828.09766,68440.61719
3829.27734,68754.94531
3830.45703,69220.21875
3831.63574,68998.39063
3832.81445,68883.35156
3833.99316,68818.57813
3835.17188,68638.46875
3836.34961,68544.26563
3837.52734,68745.74219
3838.70508,68481.60156
3839.88281,68393.59375
3841.05957,68781.91406
3842.23731,68129.32813
3843.41406,68425.36719
3844.59082,68589.23438
3845.7666,68362.55469
3846.94336,68207.19531
3848.11914,68898.41406
3849.29492,69205.35938
3850.4707,68406.97656
3851.64551,68671.89844
3852.82031,69277.5
3853.99512,68802.5
3855.16992,68499.78125
3856.34473,68661.83594
3857.51856,68691.39063
3858.69238,69141.82031
3859.86621,69457.71875
3861.04004,68432.77344
3862.21387,68912.875
3863.38672,68696.10156
3864.55957,68980.53906
3865.73242,68782.65625
3866.9043,69037.71094
3868.07715,68843.96875
3869.24902,68894.66406
3870.4209,68867.36719
3871.5918,68880.125
3872.76367,68538.57031
3873.93457,68880.32813
3875.10547,68471.125
3876.27637,68905.84375
3877.44727,68948.14844
3878.61719,69131.90625
3879.78711,68798.44531
3880.95703,68918.88281
3882.12695,68631.71094
3883.2959,68961.29688
3884.46582,68473.30469
3885.63477,69001.625
3886.80371,68967.89063
3887.97168,68674.10938
3889.14063,68775.625
3890.30859,68659.34375
3891.47656,68995.6875
3892.64356,68875.16406
3893.81152,68693.23438
3894.97852,69055.15625
3896.14551,68883.76563
3897.3125,68909.21094
3898.47949,68885.95313
3899.64551,68648.77344
3900.81152,68938.97656
3901.97754,68570.34375
3903.14356,68688.98438
3904.30957,68345.59375
3905.47461,68585.07031
3906.63965,68538.375
3907.80469,69280.58594
3908.96875,68879.77344
3910.13379,69053.74219
3911.29785,68979.50781
3912.46191,68922.21875
3913.62598,68654.75781
3914.78906,69117.53906
3915.95313,69327.79688
3917.11621,69113.35156
3918.2793,69002.91406
3919.44141,69234.50781
3920.60449,69000.78906
3921.7666,68841.375
3922.92871,69030.53906
3924.09082,69066.67969
3925.25195,69117.71094
3926.41406,69221.9375
3927.57519,69049.64063
3928.73633,69517.74219
3929.89648,69024.0625
3931.05762,69287.98438
3932.21777,68694.01563
3933.37793,68651.33594
3934.53809,69356.1875
3935.69727,69343.42969
3936.85742,69309.35156
3938.0166,69285.92188
3939.17578,69085.57031
3940.33398,69430.875
3941.49316,69458.61719
3942.65137,69309.35938
3943.80957,69230.42969
3944.96777,69166.40625
3946.12598,69533.36719
3947.2832,68982.78906
3948.44043,68927.21094
3949.59766,69475.78125
3950.75488,69330.58594
3951.91113,68997.39063
3953.06836,69749.20313
3954.22461,69180.94531
3955.38086,69315.5
3956.53613,69262.03125
3957.69238,69294.03906
3958.84766,69683.10938
3960.00293,69559.10156
3961.1582,68573.08594
3962.3125,69174.01563
3963.46777,69372.91406
3964.62207,69030.46094
3965.77637,69364.24219
3966.92969,69182.21094
3968.08398,69488.30469
3969.23731,69141.32031
3970.39063,69186.19531
3971.54394,69400.32813
3972.69629,69470.96875
3973.84961,69089.42188
3975.00195,69226.47656
3976.1543,69623
3977.30664,69204.80469
3978.45801,69549.98438
3979.60938,69429.79688
3980.76172,69163.66406
3981.91211,69410.30469
3983.06348,69435.96875
3984.21387,69626.92969
3985.36523,69311.24219
3986.51563,69444.26563
3987.66504,69227.21875
3988.81543,69143.28906
3989.96484,69482.61719
3991.11426,69306.28906
3992.26367,69905.85938
3993.41309,69007.16406
3994.56152,69271.45313
3995.71094,69471.30469
3996.85938,69578.73438
3998.00781,69344.11719
3999.15527,69952.94531
4000.30371,69290.00781
4001.45117,69345.80469
4002.59863,68971.24219
